timestamp,approach,number,step,step_number,frame_number
01:03:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019001.png
01:03:45,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019126.png
01:04:10,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019251.png
01:04:35,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019376.png
01:05:00,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019501.png
01:06:15,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_019876.png
01:06:40,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_020001.png
01:07:05,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_020126.png
01:07:30,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_020251.png
01:08:45,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_020626.png
01:10:00,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021001.png
01:10:25,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021126.png
01:10:50,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021251.png
01:11:15,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021376.png
01:11:40,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021501.png
01:12:05,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021626.png
01:12:30,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021751.png
01:12:55,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_021876.png
01:17:05,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_023126.png
01:17:30,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_023251.png
01:17:55,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_023376.png
01:19:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_023876.png
01:20:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024001.png
01:20:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024126.png
01:20:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024251.png
01:21:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024376.png
01:21:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024501.png
01:22:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024626.png
01:22:30,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024751.png
01:22:55,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_024876.png
01:23:20,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025001.png
01:23:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025126.png
01:24:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025251.png
01:24:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025376.png
01:25:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025501.png
01:25:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025626.png
01:25:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_025751.png
01:27:05,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026126.png
01:27:30,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026251.png
01:27:55,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026376.png
01:28:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026501.png
01:28:45,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026626.png
01:29:10,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_026751.png
01:33:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028001.png
01:33:45,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028126.png
01:34:10,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028251.png
01:35:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028626.png
01:35:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028751.png
01:36:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_028876.png
01:36:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029001.png
01:37:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029126.png
01:37:30,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029251.png
01:37:55,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029376.png
01:38:20,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029501.png
01:38:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029626.png
01:39:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029751.png
01:39:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_029876.png
01:40:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030001.png
01:40:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030126.png
01:40:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030251.png
01:41:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030376.png
01:41:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030501.png
01:42:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_030626.png
01:43:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031126.png
01:44:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031251.png
01:44:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031376.png
01:45:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031501.png
01:45:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031626.png
01:45:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031751.png
01:46:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_031876.png
01:46:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032001.png
01:47:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032126.png
01:47:30,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032251.png
01:47:55,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032376.png
01:48:20,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032501.png
01:48:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032626.png
01:49:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032751.png
01:49:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_032876.png
01:50:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033001.png
01:50:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033126.png
01:50:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033251.png
01:51:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033376.png
01:51:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033501.png
01:52:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033626.png
01:52:30,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033751.png
01:52:55,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_033876.png
01:53:20,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034001.png
01:53:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034126.png
01:54:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034251.png
01:54:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034376.png
01:55:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034501.png
01:55:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034626.png
01:55:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034751.png
01:56:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_034876.png
01:56:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035001.png
01:57:05,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035126.png
01:57:30,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035251.png
01:57:55,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035376.png
01:58:20,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035501.png
01:58:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035626.png
01:59:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035751.png
01:59:35,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_035876.png
02:00:00,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036001.png
02:00:25,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036126.png
02:00:50,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036251.png
02:01:15,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036376.png
02:01:40,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036501.png
02:02:05,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036626.png
02:02:30,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036751.png
02:02:55,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_036876.png
02:03:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037001.png
02:03:45,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037126.png
02:04:10,RS,14.0,dissection_lateral,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037251.png
02:05:25,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037626.png
02:05:50,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037751.png
02:06:15,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_037876.png
02:06:40,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038001.png
02:07:05,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038126.png
02:07:30,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038251.png
02:07:55,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038376.png
02:08:20,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038501.png
02:08:45,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038626.png
02:09:10,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038751.png
02:09:35,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_038876.png
02:10:00,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_039001.png
02:11:40,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_039501.png
02:12:05,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_039626.png
02:12:30,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_039751.png
02:12:55,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_039876.png
02:13:20,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040001.png
02:13:45,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040126.png
02:14:10,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040251.png
02:14:35,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040376.png
02:15:00,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040501.png
02:15:25,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040626.png
02:15:50,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040751.png
02:16:15,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_040876.png
02:16:40,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041001.png
02:17:05,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041126.png
02:17:30,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041251.png
02:17:55,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041376.png
02:18:20,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041501.png
02:18:45,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041626.png
02:19:10,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041751.png
02:19:35,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_041876.png
02:20:50,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042251.png
02:21:15,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042376.png
02:21:40,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042501.png
02:22:05,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042626.png
02:22:30,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042751.png
02:22:55,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_042876.png
02:23:20,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043001.png
02:23:45,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043126.png
02:24:10,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043251.png
02:24:35,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043376.png
02:25:00,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043501.png
02:25:25,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043626.png
02:25:50,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043751.png
02:26:15,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_043876.png
02:26:40,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044001.png
02:27:05,RS,14.0,dissection_medial,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044126.png
02:27:30,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044251.png
02:27:55,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044376.png
02:28:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044501.png
02:28:45,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044626.png
02:29:10,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044751.png
02:29:35,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_044876.png
02:30:00,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045001.png
02:30:25,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045126.png
02:31:15,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045376.png
02:31:40,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045501.png
02:32:05,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045626.png
02:32:30,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045751.png
02:32:55,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_045876.png
02:33:20,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_046001.png
02:33:45,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_046126.png
02:35:25,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_046626.png
02:35:50,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_046751.png
02:36:15,RS,14.0,dissection_superior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_046876.png
02:37:05,RS,14.0,tumour_debulking,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_047126.png
02:41:40,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_048501.png
02:42:05,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_048626.png
02:42:30,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_048751.png
02:43:20,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049001.png
02:43:45,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049126.png
02:44:10,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049251.png
02:44:35,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049376.png
02:45:00,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049501.png
02:45:25,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049626.png
02:45:50,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049751.png
02:46:15,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_049876.png
02:46:40,RS,14.0,dissection_inferior,1,/Users/dorotheeduvaux 1/UCL CSML/MSc Project/RS_data/video_outputs/14/video14_050001.png
